TPR,FPR,thresholds
0.0,0.0,2.0
0.3161048689138577,0.01765650080256822,1.0
0.3752808988764045,0.02086677367576244,0.9999998807907104
0.4037453183520599,0.028892455858747994,0.9999997615814208
0.41722846441947564,0.028892455858747994,0.9999996423721312
0.42696629213483145,0.030497592295345103,0.9999995231628418
0.4352059925093633,0.030497592295345103,0.9999994039535522
0.44269662921348313,0.033707865168539325,0.9999992847442628
0.4449438202247191,0.03531300160513644,0.9999991655349731
0.448689138576779,0.03691813804173355,0.9999990463256836
0.45243445692883894,0.03691813804173355,0.999998927116394
0.45692883895131087,0.03691813804173355,0.9999988079071044
0.46142322097378274,0.038523274478330656,0.9999986886978148
0.46367041198501874,0.038523274478330656,0.9999985694885254
0.4666666666666667,0.038523274478330656,0.9999984502792358
0.4681647940074906,0.04012841091492777,0.9999983310699464
0.47415730337078654,0.04012841091492777,0.9999980926513672
0.4756554307116105,0.04012841091492777,0.9999979734420776
0.4764044943820225,0.04012841091492777,0.999997854232788
0.4786516853932584,0.04012841091492777,0.9999977350234984
0.48314606741573035,0.04012841091492777,0.999997615814209
0.4861423220973783,0.04012841091492777,0.99999737739563
0.48764044943820223,0.04173354735152488,0.9999972581863404
0.4883895131086142,0.04173354735152488,0.9999970197677612
0.4883895131086142,0.0449438202247191,0.9999969005584716
0.4891385767790262,0.0449438202247191,0.999996781349182
0.4898876404494382,0.04654895666131621,0.999996542930603
0.49213483146067416,0.04654895666131621,0.9999964237213136
0.4936329588014981,0.04654895666131621,0.999996304512024
0.4958801498127341,0.04654895666131621,0.9999957084655762
0.4966292134831461,0.048154093097913325,0.9999955892562866
0.49887640449438203,0.048154093097913325,0.9999953508377076
0.5048689138576778,0.048154093097913325,0.9999942779541016
0.5048689138576778,0.051364365971107544,0.9999940395355223
0.5063670411985018,0.051364365971107544,0.9999939203262328
0.5086142322097378,0.051364365971107544,0.9999938011169434
0.5086142322097378,0.052969502407704656,0.9999933242797852
0.5108614232209738,0.052969502407704656,0.999993085861206
0.5131086142322098,0.052969502407704656,0.9999924898147584
0.5138576779026217,0.05457463884430177,0.9999922513961792
0.5153558052434457,0.05457463884430177,0.999991774559021
0.5153558052434457,0.056179775280898875,0.9999911785125732
0.5161048689138577,0.05778491171749599,0.9999910593032836
0.5161048689138577,0.0593900481540931,0.999990940093994
0.5168539325842697,0.0593900481540931,0.9999908208847046
0.5168539325842697,0.060995184590690206,0.9999905824661256
0.5198501872659176,0.060995184590690206,0.9999886751174928
0.5228464419475656,0.060995184590690206,0.9999881982803344
0.5235955056179775,0.060995184590690206,0.9999880790710448
